,id,title,condition,thumbnail_id,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,thumbnail,currency_id,order_backend,price,original_price,sale_price,sold_quantity,available_quantity,official_store_id,use_thumbnail_id,accepts_mercadopago,tags,stop_time,attributes,winner_item_id,catalog_listing,discounts,promotions,inventory_id,shipping.store_pick_up,shipping.free_shipping,shipping.logistic_type,shipping.mode,shipping.tags,shipping.benefits,shipping.promise,seller.id,seller.nickname,seller.car_dealer,seller.real_estate_agency,seller._,seller.registration_date,seller.tags,seller.car_dealer_logo,seller.permalink,seller.seller_reputation.level_id,seller.seller_reputation.power_seller_status,seller.seller_reputation.transactions.canceled,seller.seller_reputation.transactions.completed,seller.seller_reputation.transactions.period,seller.seller_reputation.transactions.ratings.negative,seller.seller_reputation.transactions.ratings.neutral,seller.seller_reputation.transactions.ratings.positive,seller.seller_reputation.transactions.total,seller.seller_reputation.metrics.sales.period,seller.seller_reputation.metrics.sales.completed,seller.seller_reputation.metrics.claims.period,seller.seller_reputation.metrics.claims.rate,seller.seller_reputation.metrics.claims.value,seller.seller_reputation.metrics.delayed_handling_time.period,seller.seller_reputation.metrics.delayed_handling_time.rate,seller.seller_reputation.metrics.delayed_handling_time.value,seller.seller_reputation.metrics.cancellations.period,seller.seller_reputation.metrics.cancellations.rate,seller.seller_reputation.metrics.cancellations.value,seller_address.comment,seller_address.address_line,seller_address.id,seller_address.latitude,seller_address.longitude,seller_address.country.id,seller_address.country.name,seller_address.state.id,seller_address.state.name,seller_address.city.id,seller_address.city.name,address.state_id,address.state_name,address.city_id,address.city_name,installments.quantity,installments.amount,installments.rate,installments.currency_id,seller.eshop.eshop_id,seller.eshop.seller,seller.eshop.nick_name,seller.eshop.eshop_status_id,seller.eshop.site_id,seller.eshop.eshop_experience,seller.eshop.eshop_rubro,seller.eshop.eshop_locations,seller.eshop.eshop_logo_url,official_store_name,differential_pricing.id,seller.seller_reputation.metrics.claims.excluded.real_value,seller.seller_reputation.metrics.claims.excluded.real_rate,seller.seller_reputation.metrics.delayed_handling_time.excluded.real_value,seller.seller_reputation.metrics.delayed_handling_time.excluded.real_rate,seller.seller_reputation.metrics.cancellations.excluded.real_value,seller.seller_reputation.metrics.cancellations.excluded.real_rate,seller.eshop.eshop_rubro.category_id,seller.eshop.eshop_rubro.id,seller.eshop.eshop_rubro.name
0,MLA1544835554,Zte Blade A33 Plus 32 Gb/2 Gb Ram Negro,new,883875-MLU71570310175_092023,MLA26862373,gold_special,https://www.mercadolibre.com.ar/zte-blade-a33-plus-32-gb2-gb-ram-negro/p/MLA26862373,buy_it_now,MLA,MLA1055,MLA-CELLPHONES,http://http2.mlstatic.com/D_883875-MLU71570310175_092023-I.jpg,ARS,1,41799.0,58999.0,,250,200,,True,True,"['extended_warranty_eligible', 'good_quality_thumbnail', 'deal_of_the_day', 'ahora-paid-by-buyer', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",2043-10-19T04:00:00.000Z,"[{'id': 'BRAND', 'name': 'Marca', 'value_id': '7561', 'value_name': 'ZTE', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '7561', 'name': 'ZTE', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'DETAILED_MODEL', 'name': 'Modelo detallado', 'value_id': '24040671', 'value_name': 'BLADE A33 PLUS', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '24040671', 'name': 'BLADE A33 PLUS', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '109496', 'value_name': 'Blade', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '109496', 'name': 'Blade', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '24040665', 'value_name': 'BLADE A33 PLUS', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '24040665', 'name': 'BLADE A33 PLUS', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'PACKAGE_LENGTH', 'name': 'Largo del paquete', 'value_id': None, 'value_name': '5 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 5, 'unit': 'cm'}, 'values': [{'id': None, 'name': '5 cm', 'struct': {'number': 5, 'unit': 'cm'}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit'}, {'id': 'PACKAGE_WEIGHT', 'name': 'Peso del paquete', 'value_id': None, 'value_name': '300 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 300, 'unit': 'g'}, 'values': [{'id': None, 'name': '300 g', 'struct': {'number': 300, 'unit': 'g'}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit'}, {'id': 'PROCESSOR_MODEL', 'name': 'Modelo del procesador', 'value_id': '24040673', 'value_name': 'Octa-Core ((1.6GHz*4)+ (1.2GHz*4))', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '24040673', 'name': 'Octa-Core ((1.6GHz*4)+ (1.2GHz*4))', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}]",,True,,[],LUYM89099,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,71229887,PRONTO TEC,False,False,False,2011-10-05T14:32:48.000-04:00,"['normal', 'medium_seller', 'mshops', 'credits_profile', 'messages_as_seller']",,http://perfil.mercadolibre.com.ar/PRONTO+TEC,5_green,platinum,4311,56926,historic,0.07,0.03,0.9,61237,60 days,10065,60 days,0.0033,36,60 days,0.0045,44,60 days,0.0034,37,,,,,,AR,Argentina,AR-C,Capital Federal,TUxBQlZJTDQyMjBa,Villa Crespo,AR-C,Capital Federal,TUxBQlZJTDQyMjBa,Villa Crespo,12,6159.43,76.83,ARS,,,,,,,,,,,,,,,,,,,,
1,MLA1511682868, Moto G23 128 Gb  Pearl White 4 Gb Ram,new,763992-MLU69822393347_062023,MLA21920962,gold_special,https://www.mercadolibre.com.ar/moto-g23-128-gb-pearl-white-4-gb-ram/p/MLA21920962,buy_it_now,MLA,MLA1055,MLA-CELLPHONES,http://http2.mlstatic.com/D_763992-MLU69822393347_062023-I.jpg,ARS,2,119999.0,139999.0,,50,50,,True,True,"['extended_warranty_eligible', 'good_quality_thumbnail', 'ahora-paid-by-buyer', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",2043-09-14T04:00:00.000Z,"[{'id': 'BRAND', 'name': 'Marca', 'value_id': '2503', 'value_name': 'Motorola', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2503', 'name': 'Motorola', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'GPU_MODEL', 'name': 'Modelo de GPU', 'value_id': '8678038', 'value_name': 'Mali-G52 MC2', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '8678038', 'name': 'Mali-G52 MC2', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '3073863', 'value_name': 'Moto G', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '3073863', 'name': 'Moto G', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '5603598', 'value_name': 'G23', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '5603598', 'name': 'G23', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'PACKAGE_LENGTH', 'name': 'Largo del paquete', 'value_id': None, 'value_name': '8.4 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 8.4, 'unit': 'cm'}, 'values': [{'id': None, 'name': '8.4 cm', 'struct': {'unit': 'cm', 'number': 8.4}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit'}, {'id': 'PACKAGE_WEIGHT', 'name': 'Peso del paquete', 'value_id': None, 'value_name': '400 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 400, 'unit': 'g'}, 'values': [{'id': None, 'name': '400 g', 'struct': {'number': 400, 'unit': 'g'}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit'}, {'id': 'PROCESSOR_MODEL', 'name': 'Modelo del procesador', 'value_id': '17046838', 'value_name': 'Mediatek MT6769Z Helio G85', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '17046838', 'name': 'Mediatek MT6769Z Helio G85', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'WEIGHT', 'name': 'Peso', 'value_id': '17046837', 'value_name': '184.25 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 184.25, 'unit': 'g'}, 'values': [{'id': '17046837', 'name': '184.25 g', 'struct': {'number': 184.25, 'unit': 'g'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit'}]",,True,,[],HTYP87609,False,True,fulfillment,me2,"['fulfillment', 'self_service_out', 'mandatory_free_shipping']",,,174556876,OVERHARD DIGITAL,False,False,False,2015-01-08T08:19:41.000-04:00,"['normal', 'credits_priority_4', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,http://perfil.mercadolibre.com.ar/OVERHARD,5_green,platinum,15822,224137,historic,0.07,0.03,0.9,239959,60 days,44539,60 days,0.0045,218,60 days,0.0029,130,60 days,0.003,144,,,,,,AR,Argentina,AR-C,Capital Federal,TUxBQlZJTDQyMjBa,Villa Crespo,AR-C,Capital Federal,TUxBQlZJTDQyMjBa,Villa Crespo,12,17682.85,76.83,ARS,162995.0,174556876.0,OVERHARD DIGITAL,1.0,MLA,0.0,,[],http://http2.mlstatic.com/eshops-logo/174556876vf25324.png,,,,,,,,,,,
2,MLA1395087208,Celular Motorola Moto E13 64gb 2gb Ram Color Blanco,new,953005-MLA54432455362_032023,MLA22296824,gold_pro,https://www.mercadolibre.com.ar/celular-motorola-moto-e13-64gb-2gb-ram-color-blanco/p/MLA22296824,buy_it_now,MLA,MLA1055,MLA-CELLPHONES,http://http2.mlstatic.com/D_953005-MLA54432455362_032023-I.jpg,ARS,3,61999.0,73999.0,,5000,500,1938.0,True,True,"['ahora-3', 'extended_warranty_eligible', 'deal_of_the_day', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",2043-11-08T18:17:39.000Z,"[{'id': 'BRAND', 'name': 'Marca', 'value_id': '2503', 'value_name': 'Motorola', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2503', 'name': 'Motorola', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'DETAILED_MODEL', 'name': 'Modelo detallado', 'value_id': None, 'value_name': 'E13', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': 'E13', 'struct': None, 'source': 3942444344910321}], 'source': 3942444344910321, 'value_type': 'string'}, {'id': 'GPU_MODEL', 'name': 'Modelo de GPU', 'value_id': '12177602', 'value_name': 'Mali-G57 MP1', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '12177602', 'name': 'Mali-G57 MP1', 'struct': None, 'source': 4709228965570453}], 'source': 4709228965570453, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '59187', 'value_name': 'Moto', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '59187', 'name': 'Moto', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '1247129', 'value_name': 'E13', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '1247129', 'name': 'E13', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'PACKAGE_LENGTH', 'name': 'Largo del paquete', 'value_id': None, 'value_name': '17.4 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 17.4, 'unit': 'cm'}, 'values': [{'id': None, 'name': '17.4 cm', 'struct': {'number': 17.4, 'unit': 'cm'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit'}, {'id': 'PACKAGE_WEIGHT', 'name': 'Peso del paquete', 'value_id': None, 'value_name': '300 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 300, 'unit': 'g'}, 'values': [{'id': None, 'name': '300 g', 'struct': {'number': 300, 'unit': 'g'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit'}, {'id': 'PROCESSOR_MODEL', 'name': 'Modelo del procesador', 'value_id': '11275757', 'value_name': 'Unisoc T606', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '11275757', 'name': 'Unisoc T606', 'struct': None, 'source': 4709228965570453}], 'source': 4709228965570453, 'value_type': 'string'}, {'id': 'WEIGHT', 'name': 'Peso', 'value_id': '11856288', 'value_name': '179.5 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 179.5, 'unit': 'g'}, 'values': [{'id': '11856288', 'name': '179.5 g', 'struct': {'number': 179.5, 'unit': 'g'}, 'source': 4709228965570453}], 'source': 4709228965570453, 'value_type': 'number_unit'}]",,True,,[],TAGJ08160,False,True,fulfillment,me2,"['fulfillment', 'mandatory_free_shipping']",,,608846165,MERCADOLIBRE ELECTRONICA_AR,False,False,False,2020-07-13T13:21:30.000-04:00,"['brand', 'large_seller', 'messages_as_seller']",,http://perfil.mercadolibre.com.ar/MERCADOLIBRE+ELECTRONICA_AR,5_green,platinum,51816,786838,historic,0.21,0.02,0.77,838654,60 days,171187,60 days,0.0044,817,60 days,0.0,0,60 days,0.0,0,,,,,,AR,Argentina,AR-B,Buenos Aires,,Villa Celina,AR-B,Buenos Aires,,Villa Celina,3,20666.33,0.0,ARS,,,,,,,,,,Mercado Libre Electronica,35713384.0,,,,,,,,,
3,MLA1471211850,Moto E22 64g 4gb Ram Azul ,new,858094-MLU70795779606_082023,MLA25665291,gold_special,https://www.mercadolibre.com.ar/moto-e22-64g-4gb-ram-azul/p/MLA25665291,buy_it_now,MLA,MLA1055,MLA-CELLPHONES,http://http2.mlstatic.com/D_858094-MLU70795779606_082023-I.jpg,ARS,4,78999.0,96999.0,,500,250,1938.0,True,True,"['ahora-paid-by-buyer', 'deal_of_the_day', 'catalog_only_restricted', 'extended_warranty_eligible', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",2043-11-08T16:21:41.000Z,"[{'id': 'BRAND', 'name': 'Marca', 'value_id': '2503', 'value_name': 'Motorola', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2503', 'name': 'Motorola', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'DETAILED_MODEL', 'name': 'Modelo detallado', 'value_id': '20081059', 'value_name': 'PAVU0003BR', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '20081059', 'name': 'PAVU0003BR', 'struct': None, 'source': 3942444344910321}], 'source': 3942444344910321, 'value_type': 'string'}, {'id': 'GPU_MODEL', 'name': 'Modelo de GPU', 'value_id': '7498817', 'value_name': 'PowerVR GE8320', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '7498817', 'name': 'PowerVR GE8320', 'struct': None, 'source': 3942444344910321}], 'source': 3942444344910321, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '59187', 'value_name': 'Moto', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '59187', 'name': 'Moto', 'struct': None, 'source': 3942444344910321}], 'source': 3942444344910321, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '22417731', 'value_name': 'Moto E22 4/64', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '22417731', 'name': 'Moto E22 4/64', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'PACKAGE_LENGTH', 'name': 'Largo del paquete', 'value_id': None, 'value_name': '17.6 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 17.6, 'unit': 'cm'}, 'values': [{'id': None, 'name': '17.6 cm', 'struct': {'unit': 'cm', 'number': 17.6}, 'source': 1}], 'source': 1, 'value_type': 'number_unit'}, {'id': 'PACKAGE_WEIGHT', 'name': 'Peso del paquete', 'value_id': None, 'value_name': '300 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 300, 'unit': 'g'}, 'values': [{'id': None, 'name': '300 g', 'struct': {'unit': 'g', 'number': 300}, 'source': 1}], 'source': 1, 'value_type': 'number_unit'}, {'id': 'PROCESSOR_MODEL', 'name': 'Modelo del procesador', 'value_id': '12002613', 'value_name': 'Mediatek MT6765V/CB Helio G37', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '12002613', 'name': 'Mediatek MT6765V/CB Helio G37', 'struct': None, 'source': 3942444344910321}], 'source': 3942444344910321, 'value_type': 'string'}, {'id': 'WEIGHT', 'name': 'Peso', 'value_id': None, 'value_name': '169 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 169, 'unit': 'g'}, 'values': [{'id': None, 'name': '169 g', 'struct': {'number': 169, 'unit': 'g'}, 'source': 3942444344910321}], 'source': 3942444344910321, 'value_type': 'number_unit'}]",,True,,[],FTWZ61238,False,True,fulfillment,me2,"['fulfillment', 'mandatory_free_shipping']",,,608846165,MERCADOLIBRE ELECTRONICA_AR,False,False,False,2020-07-13T13:21:30.000-04:00,"['brand', 'large_seller', 'messages_as_seller']",,http://perfil.mercadolibre.com.ar/MERCADOLIBRE+ELECTRONICA_AR,5_green,platinum,51816,786838,historic,0.21,0.02,0.77,838654,60 days,171187,60 days,0.0044,817,60 days,0.0,0,60 days,0.0,0,,,,,,AR,Argentina,AR-B,Buenos Aires,,Villa Celina,AR-B,Buenos Aires,,Villa Celina,12,11641.16,76.83,ARS,,,,,,,,,,Mercado Libre Electronica,,,,,,,,,,
4,MLA1391775475,Zte Blade A72s 128 Gb  Gris 3 Gb Ram,new,683503-MLA72001829101_092023,MLA27288572,gold_special,https://www.mercadolibre.com.ar/zte-blade-a72s-128-gb-gris-3-gb-ram/p/MLA27288572,buy_it_now,MLA,MLA1055,MLA-CELLPHONES,http://http2.mlstatic.com/D_683503-MLA72001829101_092023-I.jpg,ARS,5,69999.0,113849.0,,100,100,,True,True,"['extended_warranty_eligible', 'deal_of_the_day', 'ahora-paid-by-buyer', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",2043-10-04T04:00:00.000Z,"[{'id': 'BRAND', 'name': 'Marca', 'value_id': '7561', 'value_name': 'ZTE', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '7561', 'name': 'ZTE', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '109496', 'value_name': 'Blade', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '109496', 'name': 'Blade', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '20211266', 'value_name': 'A72s', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '20211266', 'name': 'A72s', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'PACKAGE_LENGTH', 'name': 'Largo del paquete', 'value_id': None, 'value_name': '9 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 9, 'unit': 'cm'}, 'values': [{'id': None, 'name': '9 cm', 'struct': {'number': 9, 'unit': 'cm'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit'}, {'id': 'PACKAGE_WEIGHT', 'name': 'Peso del paquete', 'value_id': None, 'value_name': '320 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 320, 'unit': 'g'}, 'values': [{'id': None, 'name': '320 g', 'struct': {'number': 320, 'unit': 'g'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit'}, {'id': 'PROCESSOR_MODEL', 'name': 'Modelo del procesador', 'value_id': '-1', 'value_name': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '-1', 'name': None, 'struct': None, 'source': 3376461333454861}], 'source': 3376461333454861, 'value_type': 'string'}]",,True,,[],UDBH45624,False,True,cross_docking,me2,"['self_service_out', 'mandatory_free_shipping']",,,82521850,BAIRESIT,False,False,False,2005-07-14T11:07:26.000-04:00,"['normal', 'eshop', 'mshops', 'medium_seller', 'messages_as_seller']",,http://perfil.mercadolibre.com.ar/BAIRESIT,5_green,platinum,2332,30954,historic,0.1,0.03,0.87,33286,60 days,5419,60 days,0.0079,46,60 days,0.0266,136,60 days,0.0008,5,,,,,,AR,Argentina,AR-C,Capital Federal,,C.A.B.A,AR-C,Capital Federal,,C.A.B.A,12,10314.94,76.83,ARS,121126.0,82521850.0,BAIRESIT,1.0,MLA,0.0,,[],http://http2.mlstatic.com/eshops-logo/logo-82521850-1651526731343.jpeg,,,,,,,,,,,
